timestamp,model_name,model_type,sae_location,layer,width,type,dataset_name,dataset_config_name,dataset_split,top_n,binarize_value,last_token,linear_macro_f1_score,linear_accuracy,linear_mean_cv_accuracy,linear_std_cv_accuracy,decision_tree_macro_f1_score,decision_tree_accuracy,decision_tree_mean_cv_accuracy,decision_tree_std_cv_accuracy
2024-12-21T20:36:40.741709,google/gemma-2-2b,llm,res,19,16k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,spanish,test,50,1,False,0.6094311365629195,0.6149425287356322,0.5330421377183967,0.039948785724618796,0.5148777416283318,0.5229885057471264,0.5243268242548818,0.04967927160899497
2024-12-21T20:18:09.691387,google/gemma-2-2b,llm,res,19,16k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,english,test,50,0,False,0.6121006560803056,0.6149425287356322,0.5948612538540596,0.030566858605116858,0.5056253924319891,0.5057471264367817,0.5028776978417266,0.019357732441832663
2024-12-21T20:18:09.694828,google/gemma-2-2b,llm,res,19,16k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,english,test,50,0,False,0.593100848902252,0.5977011494252874,0.6364850976361768,0.017542929737596608,0.5712565709835249,0.5689655172413793,0.5747379239465571,0.05091948887897559
2024-12-21T20:48:53.462718,google/gemma-2-2b,llm,res,19,16k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,french,test,20,0,False,0.5644786593571978,0.5689655172413793,0.4627132579650565,0.03948849539709405,0.3829322209777793,0.40804597701149425,0.39793422404933193,0.038671574628403184
2024-12-21T20:48:53.466157,google/gemma-2-2b,llm,res,19,16k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,french,test,20,0,False,0.6652139457782091,0.6666666666666666,0.6277492291880781,0.05512952628253112,0.4936507936507937,0.4942528735632184,0.4899280575539568,0.02163064227104015
2024-12-21T20:52:36.034496,google/gemma-2-2b,llm,res,19,16k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,french,test,50,0,False,0.4577556889092271,0.46551724137931033,0.4957553956834532,0.03828014220590057,0.3361382909328115,0.3850574712643678,0.395087358684481,0.02125691521984503
2024-12-21T20:52:36.037854,google/gemma-2-2b,llm,res,19,16k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,french,test,50,0,False,0.6897568165070007,0.6896551724137931,0.6580781089414182,0.014683670158730755,0.5635534915720674,0.5747126436781609,0.5976258992805755,0.029662281425951918
2024-12-21T20:33:18.115448,google/gemma-2-2b,llm,res,19,16k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,spanish,test,20,1,False,0.5189894280803372,0.5172413793103449,0.5632271325796505,0.01699244659259156,0.4477148096595303,0.4425287356321839,0.4382322713257965,0.02158371259954515
2024-12-21T20:33:18.118648,google/gemma-2-2b,llm,res,19,16k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,spanish,test,20,1,False,0.4964585182992996,0.4942528735632184,0.5201233299075024,0.004344061477728433,0.3936885113703564,0.42528735632183906,0.40948612538540596,0.04096711562144005
2024-12-21T22:03:10.728845,google/gemma-2-2b,llm,res,19,16k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,arabic,test,50,0,False,0.6047803457888737,0.603448275862069,0.6006063720452209,0.030603265862394913,0.5044715614172043,0.5057471264367817,0.48563206577595064,0.009652179536130312
2024-12-21T22:03:10.732263,google/gemma-2-2b,llm,res,19,16k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,arabic,test,50,0,False,0.7264815043072161,0.7241379310344828,0.712589928057554,0.043231364568557175,0.6503148267854151,0.6494252873563219,0.5991264131551902,0.03367521938710105
2024-12-21T21:04:04.844917,google/gemma-2-2b,llm,res,19,16k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,german,test,0,1,False,0.6490319627671406,0.6494252873563219,0.5991161356628983,0.037007741338350435,0.5801971326164875,0.5804597701149425,0.560349434737924,0.041483829321025664
2024-12-21T21:04:04.848137,google/gemma-2-2b,llm,res,19,16k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,german,test,0,1,False,0.6728167582382233,0.6724137931034483,0.6235560123329907,0.02355662215884561,0.6063214246695073,0.603448275862069,0.5546248715313462,0.03687873004473601
2024-12-21T22:04:51.971492,google/gemma-2-2b,llm,res,19,16k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,arabic,test,50,1,False,0.6248656810909775,0.6264367816091954,0.5991161356628982,0.02619882568615077,0.5044715614172043,0.5057471264367817,0.48563206577595064,0.009652179536130312
2024-12-21T22:04:51.974632,google/gemma-2-2b,llm,res,19,16k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,arabic,test,50,1,False,0.7434330361422682,0.7413793103448276,0.7341623843782117,0.026822923893847328,0.6471825126692383,0.6436781609195402,0.6178622816032888,0.030002702165161498
2024-12-21T20:14:41.097220,google/gemma-2-2b,llm,res,19,16k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,english,test,20,0,False,0.5883231180260884,0.5977011494252874,0.635005138746146,0.031856884086892925,0.46469413089415784,0.46551724137931033,0.48268242548818086,0.028537211390179056
2024-12-21T20:14:41.100693,google/gemma-2-2b,llm,res,19,16k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,english,test,20,0,False,0.6357469551364408,0.6379310344827587,0.6250154162384379,0.01971024749246941,0.5844511939048941,0.5862068965517241,0.5532374100719425,0.036852513596735824
2024-12-21T20:50:39.421741,google/gemma-2-2b,llm,res,19,16k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,french,test,20,1,False,0.5449025949025949,0.5459770114942529,0.4798561151079137,0.044090801283581484,0.3829322209777793,0.40804597701149425,0.39793422404933193,0.038671574628403184
2024-12-21T20:50:39.424878,google/gemma-2-2b,llm,res,19,16k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,french,test,20,1,False,0.6277750981937875,0.632183908045977,0.5933401849948613,0.039761140535883324,0.4653881504889963,0.46551724137931033,0.4856423432682425,0.033737480480823555
2024-12-21T21:59:12.924401,google/gemma-2-2b,llm,res,19,16k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,arabic,test,20,0,False,0.6113823406332822,0.6206896551724138,0.5574717368961973,0.014025128558934613,0.4731406250876133,0.47126436781609193,0.4871017471736897,0.02171957791953522
2024-12-21T21:59:12.929839,google/gemma-2-2b,llm,res,19,16k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,arabic,test,20,0,False,0.7466089466089466,0.7471264367816092,0.7025899280575538,0.0501446590157311,0.5245227254573049,0.5229885057471264,0.5891778006166495,0.045682402354626374
2024-12-21T22:15:10.735326,google/gemma-2-2b,llm,res,19,16k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,hindi,test,0,1,False,0.5684122134446074,0.5689655172413793,0.511459403905447,0.056184992755672576,0.41399938328707986,0.42528735632183906,0.36784172661870496,0.045093396629035415
2024-12-21T22:15:10.738634,google/gemma-2-2b,llm,res,19,16k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,hindi,test,0,1,False,0.5307199078385518,0.5344827586206896,0.535786228160329,0.056342498822026466,0.3148363876258356,0.3563218390804598,0.44395683453237406,0.041438099513607295
2024-12-21T21:07:20.131867,google/gemma-2-2b,llm,res,19,16k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,german,test,20,1,False,0.6042361816335413,0.603448275862069,0.6063206577595067,0.03031267905977778,0.4975494380423957,0.5,0.5588078108941417,0.08267393669971233
2024-12-21T21:07:20.135005,google/gemma-2-2b,llm,res,19,16k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,german,test,20,1,False,0.603315072341621,0.603448275862069,0.6120966084275435,0.0369212327067376,0.4699029492843925,0.47701149425287354,0.5158376156217883,0.0349131178224338
2024-12-21T21:02:34.070801,google/gemma-2-2b,llm,res,19,16k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,german,test,0,0,False,0.6161525704809286,0.6206896551724138,0.5919424460431655,0.0272182148554264,0.5801971326164875,0.5804597701149425,0.560349434737924,0.041483829321025664
2024-12-21T21:02:34.074257,google/gemma-2-2b,llm,res,19,16k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,german,test,0,0,False,0.6041534577903017,0.6091954022988506,0.6062692702980473,0.03784071616192004,0.5874986879058611,0.5919540229885057,0.5675231243576567,0.027511447447652847
2024-12-21T22:16:58.899626,google/gemma-2-2b,llm,res,19,16k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,hindi,test,20,0,False,0.5774066054919751,0.5747126436781609,0.48850976361767734,0.04664498045985305,0.3797620043993777,0.3793103448275862,0.35774922918807806,0.026537281173401896
2024-12-21T22:16:58.903073,google/gemma-2-2b,llm,res,19,16k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,hindi,test,20,0,False,0.5461382280838709,0.5459770114942529,0.5086228160328881,0.05372158769637841,0.4539408476705609,0.45977011494252873,0.4353545734840699,0.026503976846379524
2024-12-21T21:57:06.928858,google/gemma-2-2b,llm,res,19,16k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,arabic,test,0,1,False,0.596437389770723,0.603448275862069,0.60344295991778,0.014772085326384875,0.5062678062678062,0.5057471264367817,0.47564234326824256,0.028823922948338115
2024-12-21T21:57:06.932033,google/gemma-2-2b,llm,res,19,16k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,arabic,test,0,1,False,0.7344250269687164,0.7413793103448276,0.7327338129496404,0.031515390091812256,0.6121553099545903,0.6206896551724138,0.6351284686536485,0.03710048880010777
2024-12-21T22:18:24.498194,google/gemma-2-2b,llm,res,19,16k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,hindi,test,20,1,False,0.5218703255313425,0.5229885057471264,0.4812230215827338,0.048500308274242426,0.3797620043993777,0.3793103448275862,0.35774922918807806,0.026537281173401896
2024-12-21T22:18:24.501725,google/gemma-2-2b,llm,res,19,16k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,hindi,test,20,1,False,0.5280257524545308,0.5287356321839081,0.5172456320657759,0.012128904052347303,0.404594043247654,0.4425287356321839,0.3994141829393628,0.02138823929486829
2024-12-21T20:45:18.933455,google/gemma-2-2b,llm,res,19,16k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,french,test,0,0,False,0.5387614135525953,0.5402298850574713,0.46981500513874613,0.02875031065032544,0.4018835809570683,0.40229885057471265,0.3893627954779034,0.026588530040326273
2024-12-21T20:45:18.936960,google/gemma-2-2b,llm,res,19,16k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,french,test,0,0,False,0.6486560287370247,0.6494252873563219,0.6220966084275437,0.03452625600381252,0.5639901775973662,0.5632183908045977,0.6163103802672147,0.024415385123264865
2024-12-21T21:10:32.849237,google/gemma-2-2b,llm,res,19,16k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,german,test,50,1,False,0.6445741536261851,0.6436781609195402,0.6107194244604316,0.033903445408677284,0.6128271453015343,0.6091954022988506,0.5142857142857142,0.03694526191726977
2024-12-21T21:10:32.852489,google/gemma-2-2b,llm,res,19,16k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,german,test,50,1,False,0.6785030103995622,0.6781609195402298,0.623535457348407,0.04207450200003472,0.5088644398189448,0.5229885057471264,0.4540184994861254,0.02772086403789596
2024-12-21T20:31:42.003262,google/gemma-2-2b,llm,res,19,16k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,spanish,test,20,0,False,0.5056787556787556,0.5057471264367817,0.5618191161356629,0.015247102326156952,0.4477148096595303,0.4425287356321839,0.4382322713257965,0.02158371259954515
2024-12-21T20:31:42.007397,google/gemma-2-2b,llm,res,19,16k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,spanish,test,20,0,False,0.5331089661089661,0.5344827586206896,0.5373792394655703,0.03067392601526319,0.5245194624971531,0.5229885057471264,0.458365878725591,0.01341755648075277
2024-12-21T21:55:20.841534,google/gemma-2-2b,llm,res,19,16k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,arabic,test,0,0,False,0.5893838502534154,0.5977011494252874,0.6005858170606372,0.010271714717257834,0.5062678062678062,0.5057471264367817,0.47564234326824256,0.028823922948338115
2024-12-21T21:55:20.844964,google/gemma-2-2b,llm,res,19,16k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,arabic,test,0,0,False,0.7596181416884069,0.7586206896551724,0.7111819116135664,0.016422184929454787,0.5662966480160156,0.5689655172413793,0.6191983556012334,0.030779701320903793
2024-12-21T21:44:18.645519,google/gemma-2-2b,llm,res,19,16k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,italian,test,50,0,False,0.7261889238759075,0.7241379310344828,0.6968345323741008,0.003204468698031643,0.5015093355836155,0.5,0.524470709146968,0.03376503319604739
2024-12-21T21:44:18.648933,google/gemma-2-2b,llm,res,19,16k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,italian,test,50,0,False,0.7363599419448477,0.735632183908046,0.7801644398766701,0.033045613981215145,0.5827446882619296,0.5804597701149425,0.6666598150051388,0.01918294418079959
2024-12-21T21:09:04.725231,google/gemma-2-2b,llm,res,19,16k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,german,test,50,0,False,0.6233618233618233,0.6206896551724138,0.6135560123329908,0.033212053065328574,0.6128271453015343,0.6091954022988506,0.5142857142857142,0.03694526191726977
2024-12-21T21:09:04.728615,google/gemma-2-2b,llm,res,19,16k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,german,test,50,0,False,0.6567446021991477,0.6551724137931034,0.6465775950668037,0.033564118453862216,0.5890477403082445,0.5977011494252874,0.5559609455292909,0.030904506476884665
2024-12-21T22:01:04.331356,google/gemma-2-2b,llm,res,19,16k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,arabic,test,20,1,False,0.5328116681367057,0.5919540229885057,0.5875436793422405,0.04501318235363483,0.4731406250876133,0.47126436781609193,0.4871017471736897,0.02171957791953522
2024-12-21T22:01:04.334613,google/gemma-2-2b,llm,res,19,16k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,arabic,test,20,1,False,0.7224802138296412,0.7241379310344828,0.6696094552929086,0.04715547770181221,0.6038661675025311,0.603448275862069,0.5920452209660844,0.04598732114803113
2024-12-21T21:42:23.483956,google/gemma-2-2b,llm,res,19,16k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,italian,test,20,1,False,0.7505901505901506,0.7528735632183908,0.6838951695786226,0.04001575114311945,0.5084482237268483,0.5229885057471264,0.5359609455292909,0.03390576327600816
2024-12-21T21:42:23.488022,google/gemma-2-2b,llm,res,19,16k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,italian,test,20,1,False,0.710859129976777,0.7126436781609196,0.6838232271325797,0.046196595046129864,0.5810034114347601,0.5804597701149425,0.5157965056526208,0.017553391202307252
2024-12-23T03:55:33.770338,google/gemma-2-2b,llm,res,19,65k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,portuguese,test,20,1,False,0.5989247506580696,0.5977011494252874,0.5589003083247688,0.03244603502681258,0.3882266087956081,0.40804597701149425,0.42815005138746154,0.04412974241287198
2024-12-23T03:55:33.774386,google/gemma-2-2b,llm,res,19,65k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,portuguese,test,20,1,False,0.5270067185289957,0.5344827586206896,0.5430832476875642,0.027821184922342344,0.4724164724164724,0.4827586206896552,0.47124357656731763,0.037939980511863855
2024-12-23T04:32:30.361376,google/gemma-2-2b,llm,res,19,65k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,italian,test,50,0,False,0.7361769147788565,0.735632183908046,0.7039979445015415,0.03218776043674536,0.4870244111808573,0.4885057471264368,0.5272970195272354,0.011505945243271459
2024-12-23T04:32:30.365264,google/gemma-2-2b,llm,res,19,65k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,italian,test,50,0,False,0.7932808716707022,0.7931034482758621,0.7686125385405961,0.027134884202481425,0.6646000035557359,0.6666666666666666,0.611993833504625,0.02997336140520241
2024-12-23T04:18:29.391598,google/gemma-2-2b,llm,res,19,65k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,italian,test,0,1,False,0.7015011132658192,0.7011494252873564,0.6996711202466598,0.018460436117677587,0.5346792853944721,0.5344827586206896,0.48998972250770817,0.05904605279649024
2024-12-23T04:18:29.397497,google/gemma-2-2b,llm,res,19,65k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,italian,test,0,1,False,0.7755254100573858,0.7758620689655172,0.7643884892086332,0.01102856814155103,0.6317190795027702,0.632183908045977,0.5747584789311407,0.03787462151040141
2024-12-23T01:48:58.480632,google/gemma-2-2b,llm,res,19,65k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,english,test,0,1,False,0.5859760227508243,0.5862068965517241,0.6163926002055499,0.020365260075055902,0.4272986272986273,0.43103448275862066,0.4870914696813978,0.014629258488675164
2024-12-23T01:48:58.484311,google/gemma-2-2b,llm,res,19,65k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,english,test,0,1,False,0.5730563899155471,0.5747126436781609,0.669558067831449,0.017242973677536633,0.47517601043024776,0.4827586206896552,0.5604008221993834,0.02794328250390386
2024-12-23T03:00:30.854452,google/gemma-2-2b,llm,res,19,65k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,french,test,50,0,False,0.5368093641086341,0.5402298850574713,0.4985611510791367,0.025496467836934315,0.4023740434272902,0.40229885057471265,0.3893319630010278,0.019247457515616462
2024-12-23T03:00:30.858457,google/gemma-2-2b,llm,res,19,65k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,french,test,50,0,False,0.7046546546546546,0.7068965517241379,0.6552004110996916,0.03778457387443238,0.5675405877379033,0.5689655172413793,0.571901336073998,0.03006875997825488
2024-12-23T05:35:12.711941,google/gemma-2-2b,llm,res,19,65k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,hindi,test,50,0,False,0.52004844176098,0.5229885057471264,0.5057348406988694,0.014304024584389027,0.41868786681039644,0.41954022988505746,0.41230215827338135,0.02189746539523397
2024-12-23T05:35:12.716053,google/gemma-2-2b,llm,res,19,65k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,hindi,test,50,0,False,0.5587207819096225,0.5574712643678161,0.5445323741007193,0.0279969831347002,0.46052180435015533,0.45977011494252873,0.4597636176772867,0.027535049498648486
2024-12-23T03:15:45.259969,google/gemma-2-2b,llm,res,19,65k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,german,test,0,0,False,0.578228209670553,0.5747126436781609,0.6378931140801644,0.03633955598386883,0.5397117680476001,0.5402298850574713,0.5718191161356629,0.046027765006289204
2024-12-23T03:15:45.263818,google/gemma-2-2b,llm,res,19,65k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,german,test,0,0,False,0.5036559139784945,0.5344827586206896,0.5731140801644399,0.09184765722182275,0.5515873015873016,0.5574712643678161,0.5617574511819117,0.028016534471679018
2024-12-23T05:21:19.860218,google/gemma-2-2b,llm,res,19,65k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,hindi,test,0,0,False,0.5171356421356421,0.5172413793103449,0.5142959917780062,0.043057816136962135,0.46558876788273557,0.46551724137931033,0.40521068859198356,0.020823315369389105
2024-12-23T05:21:19.864134,google/gemma-2-2b,llm,res,19,65k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,hindi,test,0,0,False,0.529789797831035,0.5344827586206896,0.47272353545734835,0.02779119053409837,0.5361183300363316,0.5344827586206896,0.44541623843782113,0.02786751842417017
2024-12-23T04:53:01.617793,google/gemma-2-2b,llm,res,19,65k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,arabic,test,0,1,False,0.6294823669613395,0.6264367816091954,0.5746557040082221,0.023845518595732938,0.4690545934186409,0.47126436781609193,0.47557040082219937,0.030218826539071555
2024-12-23T04:53:01.623631,google/gemma-2-2b,llm,res,19,65k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,arabic,test,0,1,False,0.7368557368557368,0.7471264367816092,0.7542959917780061,0.04978190239607786,0.6261667529330573,0.632183908045977,0.6652517985611511,0.02722772101132266
2024-12-23T04:36:07.407273,google/gemma-2-2b,llm,res,19,65k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,italian,test,50,1,False,0.7509736983360172,0.7528735632183908,0.7054573484069888,0.021837492183184825,0.4870244111808573,0.4885057471264368,0.5272970195272354,0.011505945243271459
2024-12-23T04:36:07.412995,google/gemma-2-2b,llm,res,19,65k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,italian,test,50,1,False,0.7540570053032666,0.7528735632183908,0.7513874614594038,0.025579189707107885,0.6430617437651835,0.6494252873563219,0.590421377183967,0.04271533517477985
2024-12-23T05:37:55.802930,google/gemma-2-2b,llm,res,19,65k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,hindi,test,50,1,False,0.49325184619302265,0.4942528735632184,0.4956834532374101,0.028632732003068206,0.41868786681039644,0.41954022988505746,0.41230215827338135,0.02189746539523397
2024-12-23T05:37:55.808889,google/gemma-2-2b,llm,res,19,65k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,hindi,test,50,1,False,0.5163797570136457,0.5172413793103449,0.5287667009249744,0.033131491821453384,0.47269595176571916,0.4885057471264368,0.49428571428571433,0.018654551661464746
2024-12-23T02:14:54.382496,google/gemma-2-2b,llm,res,19,65k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,spanish,test,0,0,False,0.4992679719099729,0.5057471264367817,0.5502980472764646,0.010218453241130068,0.4857581120943953,0.4885057471264368,0.4239362795477904,0.03464232117774047
2024-12-23T02:14:54.388590,google/gemma-2-2b,llm,res,19,65k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,spanish,test,0,0,False,0.5248917748917749,0.5344827586206896,0.5085405960945529,0.08061409977765982,0.5292397660818713,0.5287356321839081,0.46266187050359714,0.04534337818286038
2024-12-23T04:02:33.834524,google/gemma-2-2b,llm,res,19,65k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,portuguese,test,50,1,False,0.49418863809013863,0.4885057471264368,0.5474922918807812,0.028793425046207483,0.4005766279465495,0.40229885057471265,0.41092497430626923,0.021605616020580087
2024-12-23T04:02:33.838355,google/gemma-2-2b,llm,res,19,65k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,portuguese,test,50,1,False,0.6325476948979439,0.632183908045977,0.6321891058581706,0.033174140415157614,0.510020708697653,0.5172413793103449,0.5473175745118192,0.0432926038446872
2024-12-23T03:26:33.717213,google/gemma-2-2b,llm,res,19,65k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,german,test,20,1,False,0.6116808322403637,0.6149425287356322,0.6091572456320657,0.03693434460669082,0.5781130806924997,0.5804597701149425,0.5374203494347379,0.04625753484480423
2024-12-23T03:26:33.723046,google/gemma-2-2b,llm,res,19,65k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,german,test,20,1,False,0.6242458521870287,0.6264367816091954,0.5862178828365879,0.03836119120895439,0.505443716818929,0.5114942528735632,0.48853031860226104,0.02230529339859597
2024-12-23T03:23:03.259971,google/gemma-2-2b,llm,res,19,65k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,german,test,20,0,False,0.5877731564006075,0.5862068965517241,0.6048612538540595,0.02722980028298544,0.5781130806924997,0.5804597701149425,0.5374203494347379,0.04625753484480423
2024-12-23T03:23:03.263866,google/gemma-2-2b,llm,res,19,65k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,german,test,20,0,False,0.6878456510809453,0.6896551724137931,0.6407399794450154,0.047921494486980035,0.5762105812501069,0.5747126436781609,0.5473895169578623,0.04835632098005949
2024-12-23T01:45:47.542746,google/gemma-2-2b,llm,res,19,65k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,english,test,0,0,False,0.5892141756548536,0.5919540229885057,0.6048818088386434,0.01209124146038621,0.4272986272986273,0.43103448275862066,0.4870914696813978,0.014629258488675164
2024-12-23T01:45:47.546636,google/gemma-2-2b,llm,res,19,65k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,english,test,0,0,False,0.5818096974627384,0.5804597701149425,0.6738026721479958,0.018156242433378968,0.5627489212394873,0.5574712643678161,0.5719218910585817,0.04871186149147958
2024-12-23T04:22:45.821134,google/gemma-2-2b,llm,res,19,65k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,italian,test,20,0,False,0.6942457423740848,0.6954022988505747,0.6924768756423433,0.018612013592256206,0.5087190077501814,0.5114942528735632,0.5301849948612538,0.03750014004333425
2024-12-23T04:22:45.825102,google/gemma-2-2b,llm,res,19,65k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,italian,test,20,0,False,0.7593666765315182,0.7586206896551724,0.7514285714285714,0.003990844349274093,0.5927510903888856,0.5977011494252874,0.5661048304213772,0.048574712212732366
2024-12-23T05:05:36.580455,google/gemma-2-2b,llm,res,19,65k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,arabic,test,50,0,False,0.612759734771254,0.6149425287356322,0.5991675231243577,0.024129144361835254,0.4720560224089636,0.47126436781609193,0.4698355601233299,0.05205212493723031
2024-12-23T05:05:36.584374,google/gemma-2-2b,llm,res,19,65k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,arabic,test,50,0,False,0.7596889276731175,0.7586206896551724,0.7313463514902364,0.034916863091611225,0.5735911625911626,0.5747126436781609,0.6250976361767729,0.040477060190027093
2024-12-23T03:03:55.512949,google/gemma-2-2b,llm,res,19,65k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,french,test,50,1,False,0.5340396976760613,0.5344827586206896,0.4913360739979445,0.020505582977651197,0.4023740434272902,0.40229885057471265,0.3893319630010278,0.019247457515616462
2024-12-23T03:03:55.518801,google/gemma-2-2b,llm,res,19,65k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,french,test,50,1,False,0.711419640319896,0.7126436781609196,0.6638026721479959,0.04388739038453941,0.5169223080767309,0.5172413793103449,0.555950668036999,0.038733663728280326
2024-12-23T01:52:43.247039,google/gemma-2-2b,llm,res,19,65k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,english,test,20,0,False,0.5852850877192982,0.5977011494252874,0.6364850976361767,0.020279760714360703,0.4727049542094229,0.4827586206896552,0.5044295991778006,0.04508697799162753
2024-12-23T01:52:43.250785,google/gemma-2-2b,llm,res,19,65k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,english,test,20,0,False,0.5538885357067175,0.5574712643678161,0.623535457348407,0.036544542861641195,0.5150542411073555,0.5172413793103449,0.5876258992805755,0.011351414632124305
2024-12-23T05:24:34.422435,google/gemma-2-2b,llm,res,19,65k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,hindi,test,0,1,False,0.5081801786793451,0.5114942528735632,0.5028057553956835,0.039212527032565704,0.46558876788273557,0.46551724137931033,0.40521068859198356,0.020823315369389105
2024-12-23T05:24:34.428299,google/gemma-2-2b,llm,res,19,65k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,hindi,test,0,1,False,0.5275191157544098,0.5287356321839081,0.5488900308324769,0.031352914919485705,0.48240703366899446,0.4827586206896552,0.48711202466598147,0.01942218728712473
2024-12-23T03:51:58.786071,google/gemma-2-2b,llm,res,19,65k,Hidden States,cardiffnlp/tweet_sentiment_multilingual,portuguese,test,20,0,False,0.5519479576451091,0.5517241379310345,0.5690441932168551,0.03645960634033932,0.3882266087956081,0.40804597701149425,0.42815005138746154,0.04412974241287198
2024-12-23T03:51:58.792186,google/gemma-2-2b,llm,res,19,65k,SAE Features,cardiffnlp/tweet_sentiment_multilingual,portuguese,test,20,0,False,0.6178413238414885,0.6264367816091954,0.6076875642343268,0.03371634064883851,0.5835743277524099,0.5804597701149425,0.49272353545734837,0.04538354405820831
